Date,Weekly_Sales,Store,Temperature,CPI,Unemployment
2010-10-08,674283.86,25,48.46,204.951982,7.484
2010-10-15,616094.72,25,54.09,205.0137637,7.484
2010-10-22,661644.19,25,46.73,205.0627881,7.484
2010-10-29,674458.03,25,55.72,205.1118126,7.484
2010-11-05,696314.53,25,38.8,205.160837,7.484
2010-11-12,713250.08,25,40.68,205.2098614,7.484
2010-11-19,718056.73,25,42.72,205.0992811,7.484
2010-11-26,1115240.61,25,43.43,204.9621,7.484
2010-12-03,885572.96,25,32.41,204.8249189,7.484
2010-12-10,964729.18,25,22.65,204.6877378,7.484
2010-12-17,1047707.59,25,21.6,204.6321194,7.484
2010-12-24,1295391.19,25,22.94,204.6376731,7.484
2010-12-31,623092.54,25,25.89,204.6432267,7.484
2011-01-07,558794.63,25,29.0,204.6487803,7.343
2011-01-14,572360.83,25,18.3,204.7026042,7.343
2011-01-21,568093.57,25,23.21,205.0460497,7.343
2011-01-28,600448.69,25,18.92,205.3894952,7.343
2011-02-04,639830.45,25,23.94,205.7329407,7.343
2011-02-11,615666.78,25,21.18,206.0763862,7.343
2011-02-18,634637.03,25,38.42,206.3694701,7.343
2011-02-25,570816.34,25,28.36,206.6424093,7.343
2011-03-04,640912.18,25,31.59,206.9153485,7.343
2011-03-11,599828.39,25,36.73,207.1882876,7.343
2011-03-18,603393.64,25,40.94,207.4283845,7.343
2011-03-25,616324.24,25,38.51,207.6553444,7.343
2011-04-01,618377.79,25,28.5,207.8823043,7.287
2011-04-08,648606.13,25,42.11,208.1092642,7.287
2011-04-15,674562.45,25,51.43,208.3172811,7.287
2011-04-22,756588.42,25,45.87,208.4779405,7.287
2011-04-29,649245.0,25,58.43,208.6386,7.287
2011-05-06,659446.55,25,49.5,208.7992595,7.287
2011-05-13,684783.15,25,60.1,208.9599189,7.287
2011-05-20,677971.33,25,56.56,208.7583165,7.287
2011-05-27,718373.94,25,67.18,208.556714,7.287
2011-06-03,737551.74,25,70.69,208.3551116,7.287
2011-06-10,740259.63,25,71.45,208.1535092,7.287
2011-06-17,717373.43,25,63.58,208.1265604,7.287
2011-06-24,699270.1,25,70.71,208.2306018,7.287
2011-07-01,706206.86,25,66.61,208.3346432,7.274
2011-07-08,698529.64,25,71.64,208.4386847,7.274
2011-07-15,680510.23,25,72.67,208.5309337,7.274
2011-07-22,670854.96,25,78.1,208.5937018,7.274
2011-07-29,668390.82,25,74.72,208.6564699,7.274
2011-08-05,679706.01,25,74.0,208.719238,7.274
2011-08-12,667130.48,25,70.93,208.7820061,7.274
2011-08-19,688958.75,25,68.09,208.8424359,7.274
2011-08-26,726422.55,25,66.8,208.902476,7.274
2011-09-02,699779.0,25,67.2,208.9625161,7.274
2011-09-09,673248.48,25,67.51,209.0225562,7.274
2011-09-16,628720.46,25,62.05,209.1893892,7.274
2011-09-23,620885.93,25,60.28,209.4986126,7.274
2011-09-30,639160.24,25,60.7,209.807836,7.274
2011-10-07,671522.87,25,50.82,210.1170595,7.082
2011-10-14,646915.47,25,58.95,210.4027602,7.082
2011-10-21,690675.5,25,50.22,210.5473252,7.082
2011-10-28,724443.97,25,46.28,210.6918901,7.082
2011-11-04,718393.61,25,40.88,210.8364551,7.082
2011-11-11,719235.07,25,44.81,210.9810201,7.082
2011-11-18,728525.6,25,46.41,211.1847207,7.082
2011-11-25,1116211.39,25,43.49,211.4120757,7.082
2011-12-02,878314.57,25,42.85,211.6394306,7.082
2011-12-09,916446.02,25,38.69,211.8667856,7.082
2011-12-16,997502.47,25,33.09,212.0685039,7.082
2011-12-23,1290532.97,25,36.56,212.2360401,7.082
2011-12-30,683665.37,25,32.42,212.4035763,7.082
2012-01-06,636419.12,25,30.23,212.5711125,6.961
2012-01-13,614764.31,25,34.6,212.7386486,6.961
2012-01-20,594744.89,25,23.87,212.8336399,6.961
2012-01-27,589554.29,25,32.24,212.9286312,6.961
2012-02-03,642776.4,25,34.98,213.0236225,6.961
2012-02-10,658984.38,25,32.47,213.1186138,6.961
2012-02-17,654088.02,25,32.23,213.2732106,6.961
2012-02-24,613501.05,25,35.51,213.4725116,6.961
2012-03-02,643155.89,25,36.01,213.6718127,6.961
2012-03-09,643711.53,25,37.44,213.8711137,6.961
2012-03-16,638204.27,25,50.64,214.0167132,6.961
2012-03-23,672831.78,25,62.7,214.0907105,6.961
2012-03-30,684348.92,25,47.92,214.1647079,6.961
2012-04-06,791356.9,25,44.73,214.2387053,7.139
2012-04-13,658691.56,25,42.46,214.3127027,7.139
2012-04-20,661566.48,25,57.1,214.3675045,7.139
2012-04-27,655157.32,25,44.2,214.4223063,7.139
2012-05-04,696421.72,25,58.76,214.4771081,7.139
2012-05-11,739866.16,25,59.21,214.5319099,7.139
2012-05-18,717207.19,25,58.21,214.5485571,7.139
2012-05-25,783371.02,25,67.69,214.5499425,7.139
2012-06-01,694765.95,25,69.54,214.5513278,7.139
2012-06-08,730254.19,25,58.48,214.5527132,7.139
2012-06-15,753860.89,25,68.34,214.5653243,7.139
2012-06-22,721601.9,25,73.52,214.606,7.139
2012-06-29,718890.81,25,69.84,214.6466757,7.139
2012-07-06,753385.55,25,75.52,214.6873514,7.28
2012-07-13,714093.95,25,73.87,214.728027,7.28
2012-07-20,685676.58,25,74.32,214.7331351,7.28
2012-07-27,659109.53,25,72.98,214.7382432,7.28
2012-08-03,709724.6,25,72.08,214.7433514,7.28
2012-08-10,710496.97,25,71.93,214.7484595,7.28
2012-08-17,728467.72,25,66.99,214.825578,7.28
2012-08-24,756527.64,25,64.53,214.9567044,7.28
2012-08-31,714828.73,25,68.55,215.0878309,7.28
2012-09-07,671482.9,25,72.79,215.2189573,7.28
2012-09-14,657241.63,25,60.9,215.3583757,7.28
2012-09-21,664745.2,25,57.6,215.5475459,7.28
2012-09-28,683300.84,25,54.52,215.7367162,7.28
2012-10-05,699536.73,25,57.58,215.9258865,7.293
2012-10-12,697317.41,25,43.74,216.1150568,7.293
2012-10-19,685531.85,25,51.93,216.1464699,7.293
2012-10-26,688940.94,25,56.69,216.1515902,7.293
2010-02-05,1034119.21,26,9.55,131.5279032,8.488
2010-02-12,1015684.09,26,18.14,131.5866129,8.488
2010-02-19,999348.55,26,22.62,131.637,8.488
2010-02-26,855385.01,26,27.32,131.686,8.488
2010-03-05,1005669.58,26,28.6,131.735,8.488
2010-03-12,963382.09,26,31.1,131.784,8.488
2010-03-19,903366.55,26,35.34,131.8242903,8.488
2010-03-26,893613.0,26,35.26,131.863129,8.488
2010-04-02,1029849.2,26,36.53,131.9019677,8.512
2010-04-09,1022293.81,26,50.13,131.9408065,8.512
2010-04-16,905548.38,26,36.6,131.9809,8.512
2010-04-23,881930.87,26,39.68,132.0226667,8.512
2010-04-30,904503.85,26,40.56,132.0644333,8.512
2010-05-07,1074479.73,26,54.72,132.1062,8.512
2010-05-14,972663.59,26,39.08,132.152129,8.512
2010-05-21,986765.01,26,50.81,132.2230323,8.512
2010-05-28,1069851.59,26,61.65,132.2939355,8.512
2010-06-04,1003202.66,26,58.46,132.3648387,8.512
2010-06-11,1073862.59,26,51.62,132.4357419,8.512
2010-06-18,1001286.67,26,53.62,132.4733333,8.512
2010-06-25,976242.09,26,63.78,132.4976,8.512
2010-07-02,1078455.48,26,58.9,132.5218667,8.445
2010-07-09,1122356.53,26,71.08,132.5461333,8.445
2010-07-16,1028151.72,26,67.66,132.5667742,8.445
2010-07-23,971615.62,26,65.4,132.5825806,8.445
2010-07-30,1005324.28,26,63.79,132.5983871,8.445
2010-08-06,1125329.77,26,62.93,132.6141935,8.445
2010-08-13,1011938.29,26,61.58,132.63,8.445
2010-08-20,1007385.36,26,62.68,132.6616129,8.445
2010-08-27,977322.52,26,57.23,132.6932258,8.445
2010-09-03,1037549.71,26,66.93,132.7248387,8.445
2010-09-10,1042226.3,26,54.82,132.7564516,8.445
2010-09-17,923473.7,26,50.08,132.7670667,8.445
2010-09-24,868636.3,26,52.47,132.7619333,8.445
2010-10-01,923221.52,26,57.8,132.7568,8.149
2010-10-08,1001069.52,26,46.81,132.7516667,8.149
2010-10-15,937956.89,26,39.93,132.7633548,8.149
2010-10-22,916522.66,26,36.13,132.8170968,8.149
2010-10-29,895069.88,26,40.3,132.8708387,8.149
2010-11-05,970224.51,26,30.51,132.9245806,8.149
2010-11-12,971193.01,26,37.51,132.9783226,8.149
2010-11-19,901972.7,26,36.73,132.9172,8.149
2010-11-26,1286833.62,26,28.11,132.8369333,8.149
2010-12-03,1016143.64,26,27.73,132.7566667,8.149
2010-12-10,1149612.04,26,16.6,132.6764,8.149
2010-12-17,1196813.33,26,20.61,132.6804516,8.149
2010-12-24,1573982.47,26,21.81,132.7477419,8.149
2010-12-31,877268.29,26,18.73,132.8150323,8.149
2011-01-07,938149.21,26,21.13,132.8823226,7.907
2011-01-14,812323.29,26,16.7,132.9510645,7.907
2011-01-21,809833.21,26,12.98,133.0285161,7.907
2011-01-28,817485.14,26,6.240000000000002,133.1059677,7.907
2011-02-04,911807.02,26,11.17,133.1834194,7.907
2011-02-11,1010711.08,26,15.12,133.260871,7.907
2011-02-18,981978.02,26,19.63,133.3701429,7.907
2011-02-25,910298.44,26,16.3,133.4921429,7.907
2011-03-04,945643.17,26,14.31,133.6141429,7.907
2011-03-11,946614.55,26,28.13,133.7361429,7.907
2011-03-18,887426.12,26,31.76,133.8492258,7.907
2011-03-25,866566.54,26,22.99,133.9587419,7.907
2011-04-01,849231.61,26,22.99,134.0682581,7.818
2011-04-08,985229.81,26,29.09,134.1777742,7.818
2011-04-15,863266.12,26,39.46,134.2784667,7.818
2011-04-22,921700.61,26,33.81,134.3571,7.818
2011-04-29,873450.29,26,47.17,134.4357333,7.818
2011-05-06,1024778.23,26,45.0,134.5143667,7.818
2011-05-13,941008.85,26,48.2,134.593,7.818
2011-05-20,938334.62,26,48.86,134.6803871,7.818
2011-05-27,996723.58,26,56.74,134.7677742,7.818
2011-06-03,1054454.4,26,60.49,134.8551613,7.818
2011-06-10,1094058.68,26,59.85,134.9425484,7.818
2011-06-17,981646.46,26,54.5,135.0837333,7.818
2011-06-24,997474.93,26,56.94,135.2652667,7.818
2011-07-01,1070119.09,26,59.89,135.4468,7.767
2011-07-08,1133807.03,26,63.34,135.6283333,7.767
2011-07-15,1021534.7,26,64.43,135.7837419,7.767
2011-07-22,1017867.8,26,69.52,135.8738387,7.767
2011-07-29,1005360.5,26,63.32,135.9639355,7.767
2011-08-05,1107552.43,26,63.16,136.0540323,7.767
2011-08-12,1087644.5,26,62.99,136.144129,7.767
2011-08-19,1021766.75,26,60.58,136.183129,7.767
2011-08-26,1064617.62,26,61.1,136.2136129,7.767
2011-09-02,1040143.14,26,59.67,136.2440968,7.767
2011-09-09,1069710.97,26,60.98,136.2745806,7.767
2011-09-16,951569.84,26,55.19,136.3145,7.767
2011-09-23,923644.6,26,50.72,136.367,7.767
2011-09-30,959339.51,26,59.42,136.4195,7.767
2011-10-07,1130022.99,26,46.84,136.472,7.598
2011-10-14,987886.08,26,53.91,136.5150968,7.598
2011-10-21,974907.28,26,45.23,136.5017742,7.598
2011-10-28,972256.98,26,35.06,136.4884516,7.598
2011-11-04,988950.75,26,31.7,136.475129,7.598
2011-11-11,1077640.13,26,40.08,136.4618065,7.598
2011-11-18,946091.79,26,37.78,136.4666667,7.598
2011-11-25,1282320.05,26,31.07,136.4788,7.598
2011-12-02,1012498.49,26,36.74,136.4909333,7.598
2011-12-09,1148987.46,26,34.24,136.5030667,7.598
2011-12-16,1204807.83,26,28.24,136.5335161,7.598
2011-12-23,1515175.01,26,22.53,136.5883871,7.598
2011-12-30,972834.42,26,18.8,136.6432581,7.598
2012-01-06,971557.62,26,22.94,136.698129,7.467
2012-01-13,836305.65,26,25.55,136.753,7.467
2012-01-20,838751.5,26,15.22,136.8564194,7.467
2012-01-27,820059.89,26,24.16,136.9598387,7.467
2012-02-03,939158.25,26,25.24,137.0632581,7.467
2012-02-10,1081005.64,26,23.89,137.1666774,7.467
2012-02-17,965788.76,26,23.9,137.2583103,7.467
2012-02-24,917924.47,26,28.06,137.3411034,7.467
2012-03-02,955641.74,26,22.49,137.4238966,7.467
2012-03-09,1028569.01,26,29.03,137.5066897,7.467
2012-03-16,919503.4,26,35.06,137.5843871,7.467
2012-03-23,874790.68,26,49.97,137.6552903,7.467
2012-03-30,922018.43,26,33.33,137.7261935,7.467
2012-04-06,1116829.23,26,33.35,137.7970968,7.489
2012-04-13,889670.29,26,36.9,137.868,7.489
2012-04-20,923600.02,26,50.81,137.9230667,7.489
2012-04-27,911969.0,26,43.6,137.9781333,7.489
2012-05-04,946573.29,26,40.29,138.0332,7.489
2012-05-11,1062548.73,26,47.11,138.0882667,7.489
2012-05-18,978082.84,26,52.55,138.1065806,7.489
2012-05-25,1067310.74,26,58.2,138.1101935,7.489
2012-06-01,1015853.03,26,58.51,138.1138065,7.489
2012-06-08,1106176.83,26,49.43,138.1174194,7.489
2012-06-15,1029248.22,26,57.84,138.1295333,7.489
2012-06-22,1056282.91,26,63.04,138.1629,7.489
2012-06-29,1051190.44,26,60.71,138.1962667,7.489
2012-07-06,1180470.8,26,64.94,138.2296333,7.405
2012-07-13,1063149.78,26,64.47,138.263,7.405
2012-07-20,1049625.9,26,66.75,138.2331935,7.405
2012-07-27,1031745.14,26,64.12,138.2033871,7.405
2012-08-03,1090915.09,26,65.6,138.1735806,7.405
2012-08-10,1121476.51,26,67.01,138.1437742,7.405
2012-08-17,1068292.56,26,65.54,138.1857097,7.405
2012-08-24,1022704.2,26,62.08,138.2814516,7.405
2012-08-31,1053495.51,26,63.69,138.3771935,7.405
2012-09-07,1081874.03,26,61.58,138.4729355,7.405
2012-09-14,986131.94,26,57.69,138.5673,7.405
2012-09-21,961084.08,26,52.68,138.6534,7.405
2012-09-28,964726.37,26,50.66,138.7395,7.405
2012-10-05,1095504.26,26,54.07,138.8256,7.138
2012-10-12,1044639.69,26,45.19,138.9117,7.138
2012-10-19,975578.02,26,43.51,138.8336129,7.138
2012-10-26,958619.8,26,46.95,138.7281613,7.138
2010-02-05,1874289.79,27,27.19,135.3524608,8.237
2010-02-12,1745362.72,27,29.81,135.4113076,8.237
2010-02-19,1945070.33,27,32.44,135.4657781,8.237
2010-02-26,1390934.27,27,36.0,135.5195191,8.237
2010-03-05,1313729.72,27,38.07,135.5732602,8.237
2010-03-12,1925113.12,27,45.98,135.6270013,8.237
2010-03-19,1700627.97,27,49.04,135.6682247,8.237
2010-03-26,1836714.84,27,52.34,135.7073618,8.237
2010-04-02,2053952.97,27,46.9,135.7464988,8.058
2010-04-09,1955814.13,27,62.62,135.7856359,8.058
2010-04-16,1857500.96,27,54.95,135.82725,8.058
2010-04-23,1850205.47,27,53.91,135.8721667,8.058
2010-04-30,1805885.04,27,53.55,135.9170833,8.058
2010-05-07,1939458.84,27,69.02,135.962,8.058
2010-05-14,1842465.78,27,53.82,136.010394,8.058
2010-05-21,1836595.58,27,63.31,136.0796521,8.058
2010-05-28,1962468.67,27,67.88,136.1489101,8.058
2010-06-04,2073102.59,27,74.29,136.2181682,8.058
2010-06-11,1873812.93,27,68.9,136.2874263,8.058
2010-06-18,1887182.27,27,70.0,136.3243393,8.058
2010-06-25,1962625.01,27,78.02,136.3483143,8.058
2010-07-02,2024554.1,27,76.25,136.3722893,7.982
2010-07-09,2119163.01,27,82.69,136.3962643,7.982
2010-07-16,1880691.64,27,78.26,136.4179827,7.982
2010-07-23,1808250.71,27,81.56,136.4366924,7.982
2010-07-30,1816489.53,27,79.78,136.4554021,7.982
2010-08-06,1908036.68,27,77.45,136.4741118,7.982
2010-08-13,1864436.12,27,77.36,136.4928214,7.982
2010-08-20,1936878.46,27,75.16,136.5249182,7.982
2010-08-27,1870684.21,27,70.31,136.557015,7.982
2010-09-03,1908110.9,27,78.52,136.5891118,7.982
2010-09-10,1913494.81,27,70.38,136.6212085,7.982
2010-09-17,1629978.46,27,64.5,136.6338071,7.982
2010-09-24,1597002.71,27,67.08,136.6317821,7.982
2010-10-01,1543532.83,27,70.19,136.6297571,8.021
2010-10-08,1707662.87,27,57.78,136.6277321,8.021
2010-10-15,1728388.2,27,58.38,136.6401935,8.021
2010-10-22,1693935.29,27,52.82,136.688871,8.021
2010-10-29,1688955.49,27,61.02,136.7375484,8.021
2010-11-05,1686010.02,27,45.91,136.7862258,8.021
2010-11-12,1828010.25,27,45.9,136.8349032,8.021
2010-11-19,1704785.74,27,50.81,136.7715714,8.021
2010-11-26,2627910.75,27,46.67,136.6895714,8.021
2010-12-03,1884343.67,27,41.81,136.6075714,8.021
2010-12-10,2139733.68,27,30.83,136.5255714,8.021
2010-12-17,2350098.36,27,31.62,136.5292811,8.021
2010-12-24,2720371.4924999997,27,31.34,136.597273,8.021
2010-12-31,1440963.0,27,29.59,136.665265,8.021
2011-01-07,1568159.48,27,34.42,136.7332569,7.827
2011-01-14,1532308.62,27,25.7,136.803477,7.827
2011-01-21,1517029.9,27,30.13,136.8870657,7.827
2011-01-28,1421111.55,27,23.64,136.9706544,7.827
2011-02-04,1628100.79,27,28.7,137.0542431,7.827
2011-02-11,1636224.77,27,30.45,137.1378318,7.827
2011-02-18,1709365.19,27,39.32,137.2511849,7.827
2011-02-25,1688935.71,27,33.05,137.3764439,7.827
2011-03-04,1656130.67,27,36.99,137.5017028,7.827
2011-03-11,1613259.77,27,43.64,137.6269617,7.827
2011-03-18,1624539.21,27,46.65,137.7398929,7.827
2011-03-25,1554651.08,27,40.11,137.8478929,7.827
2011-04-01,1628868.28,27,37.27,137.9558929,7.725
2011-04-08,1689844.18,27,46.87,138.0638929,7.725
2011-04-15,1727175.61,27,52.24,138.1646952,7.725
2011-04-22,1921655.48,27,50.02,138.2475036,7.725
2011-04-29,1642074.64,27,61.71,138.3303119,7.725
2011-05-06,1757041.96,27,56.48,138.4131202,7.725
2011-05-13,1763545.32,27,60.07,138.4959286,7.725
2011-05-20,1725268.56,27,60.22,138.587106,7.725
2011-05-27,1820723.17,27,66.43,138.6782834,7.725
2011-06-03,2053708.01,27,74.17,138.7694608,7.725
2011-06-10,1817914.71,27,73.26,138.8606382,7.725
2011-06-17,1814740.09,27,67.03,139.0028333,7.725
2011-06-24,1811455.15,27,72.02,139.1832917,7.725
2011-07-01,1949983.93,27,73.76,139.36375,7.85
2011-07-08,2000055.27,27,76.87,139.5442083,7.85
2011-07-15,1762155.79,27,77.83,139.7006325,7.85
2011-07-22,1754879.45,27,82.28,139.7969712,7.85
2011-07-29,1744879.06,27,79.41,139.8933099,7.85
2011-08-05,1747289.53,27,78.14,139.9896486,7.85
2011-08-12,1758437.96,27,76.67,140.0859873,7.85
2011-08-19,1781905.24,27,72.97,140.1289205,7.85
2011-08-26,2034400.78,27,72.88,140.1629528,7.85
2011-09-02,1511717.53,27,71.44,140.196985,7.85
2011-09-09,1911470.84,27,70.93,140.2310173,7.85
2011-09-16,1613773.9,27,69.65,140.2735,7.85
2011-09-23,1606208.68,27,63.61,140.32725,7.85
2011-09-30,1599626.26,27,70.92,140.381,7.85
2011-10-07,1672339.27,27,56.91,140.43475,7.906
2011-10-14,1682652.51,27,64.78,140.4784194,7.906
2011-10-21,1689591.44,27,59.62,140.4616048,7.906
2011-10-28,1710372.4,27,51.81,140.4447903,7.906
2011-11-04,1621109.3,27,44.46,140.4279758,7.906
2011-11-11,1800728.07,27,49.69,140.4111613,7.906
2011-11-18,1723739.44,27,51.42,140.4127857,7.906
2011-11-25,2504400.71,27,47.88,140.4217857,7.906
2011-12-02,1806924.74,27,50.55,140.4307857,7.906
2011-12-09,2014665.98,27,46.28,140.4397857,7.906
2011-12-16,2205919.86,27,40.68,140.4700795,7.906
2011-12-23,2720371.4924999997,27,41.59,140.528765,7.906
2011-12-30,1650604.6,27,37.85,140.5874505,7.906
2012-01-06,1535287.4,27,35.8,140.6461359,8.009
2012-01-13,1492399.13,27,41.3,140.7048214,8.009
2012-01-20,1542131.05,27,30.35,140.8086118,8.009
2012-01-27,1263534.86,27,36.96,140.9124021,8.009
2012-02-03,1564246.02,27,42.52,141.0161924,8.009
2012-02-10,1651605.35,27,37.86,141.1199827,8.009
2012-02-17,1606221.56,27,37.24,141.2140357,8.009
2012-02-24,1648602.39,27,41.74,141.3007857,8.009
2012-03-02,1509323.09,27,40.07,141.3875357,8.009
2012-03-09,1607343.41,27,44.32,141.4742857,8.009
2012-03-16,1635984.07,27,49.6,141.55478,8.009
2012-03-23,1620839.34,27,57.3,141.6269332,8.009
2012-03-30,1615494.14,27,49.4,141.6990864,8.009
2012-04-06,1899013.34,27,48.73,141.7712396,8.253
2012-04-13,1650405.21,27,52.22,141.8433929,8.253
2012-04-20,1639999.47,27,62.62,141.9015262,8.253
2012-04-27,1565498.84,27,52.33,141.9596595,8.253
2012-05-04,1669388.45,27,53.68,142.0177929,8.253
2012-05-11,1674306.31,27,58.97,142.0759262,8.253
2012-05-18,1707158.82,27,65.15,142.0970115,8.253
2012-05-25,1818906.73,27,64.77,142.1032776,8.253
2012-06-01,1900638.6,27,73.4,142.1095438,8.253
2012-06-08,1764756.31,27,64.05,142.1158099,8.253
2012-06-15,1773500.56,27,69.52,142.1292548,8.253
2012-06-22,1837884.79,27,73.23,142.1606464,8.253
2012-06-29,1842555.32,27,73.94,142.1920381,8.253
2012-07-06,2062224.92,27,82.08,142.2234298,8.239
2012-07-13,1755889.53,27,78.95,142.2548214,8.239
2012-07-20,1730913.66,27,78.64,142.2337569,8.239
2012-07-27,1625883.71,27,76.01,142.2126924,8.239
2012-08-03,1705810.84,27,75.22,142.1916279,8.239
2012-08-10,1720537.26,27,78.44,142.1705634,8.239
2012-08-17,1735339.59,27,76.51,142.2157385,8.239
2012-08-24,1780443.36,27,72.93,142.3105933,8.239
2012-08-31,1731935.43,27,75.0,142.4054482,8.239
2012-09-07,1840955.23,27,76.0,142.500303,8.239
2012-09-14,1519604.5,27,68.72,142.5938833,8.239
2012-09-21,1557485.75,27,66.1,142.6798167,8.239
2012-09-28,1540687.63,27,64.92,142.76575,8.239
2012-10-05,1591816.88,27,64.5,142.8516833,8.0
2012-10-12,1660081.29,27,55.4,142.9376167,8.0
2012-10-19,1620374.24,27,56.53,142.8633629,8.0
2012-10-26,1703047.74,27,58.99,142.7624113,8.0
2010-02-05,1672352.29,28,49.47,126.4420645,11.218499999999999
2010-02-12,1558968.49,28,47.87,126.4962581,11.218499999999999
2010-02-19,1491300.42,28,54.83,126.5262857,11.218499999999999
2010-02-26,1542173.33,28,50.23,126.5522857,11.218499999999999
2010-03-05,1608435.45,28,53.77,126.5782857,11.218499999999999
2010-03-12,1326877.11,28,50.11,126.6042857,11.218499999999999
2010-03-19,1279819.43,28,59.57,126.6066452,11.218499999999999
2010-03-26,1245268.77,28,60.06,126.6050645,11.218499999999999
2010-04-02,1441559.4,28,59.84,126.6034839,11.218499999999999
2010-04-09,1382359.21,28,59.25,126.6019032,11.218499999999999
2010-04-16,1268240.66,28,64.95,126.5621,11.218499999999999
2010-04-23,1244177.21,28,64.55,126.4713333,11.218499999999999
2010-04-30,1186971.02,28,67.38,126.3805667,11.218499999999999
2010-05-07,1532893.22,28,70.15,126.2898,11.218499999999999
2010-05-14,1245898.73,28,68.44,126.2085484,11.218499999999999
2010-05-21,1217923.71,28,76.2,126.1843871,11.218499999999999
2010-05-28,1176588.25,28,67.84,126.1602258,11.218499999999999
2010-06-04,1543678.02,28,81.39,126.1360645,11.218499999999999
2010-06-11,1348995.17,28,90.84,126.1119032,11.218499999999999
2010-06-18,1267619.06,28,81.06,126.114,11.218499999999999
2010-06-25,1231025.07,28,87.27,126.1266,11.218499999999999
2010-07-02,1399960.15,28,91.98,126.1392,11.218499999999999
2010-07-09,1340293.87,28,90.37,126.1518,11.218499999999999
2010-07-16,1225336.41,28,97.18,126.1498065,11.218499999999999
2010-07-23,1205884.98,28,99.22,126.1283548,11.218499999999999
2010-07-30,1150204.71,28,96.31,126.1069032,11.218499999999999
2010-08-06,1523101.38,28,92.95,126.0854516,11.218499999999999
2010-08-13,1218688.09,28,87.01,126.064,11.218499999999999
2010-08-20,1195897.6,28,92.81,126.0766452,11.218499999999999
2010-08-27,1191585.92,28,93.19,126.0892903,11.218499999999999
2010-09-03,1523410.71,28,83.12,126.1019355,11.218499999999999
2010-09-10,1246062.17,28,83.63,126.1145806,11.218499999999999
2010-09-17,1159812.35,28,82.45,126.1454667,11.218499999999999
2010-09-24,1111797.21,28,81.77,126.1900333,11.218499999999999
2010-10-01,1203080.41,28,85.2,126.2346,11.218499999999999
2010-10-08,1334571.87,28,71.82,126.2791667,11.218499999999999
2010-10-15,1158062.99,28,75.0,126.3266774,11.218499999999999
2010-10-22,1120619.32,28,68.85,126.3815484,11.218499999999999
2010-10-29,1231688.48,28,61.09,126.4364194,11.218499999999999
2010-11-05,1501663.26,28,65.49,126.4912903,11.218499999999999
2010-11-12,1266460.45,28,57.79,126.5461613,11.218499999999999
2010-11-19,1179315.72,28,58.18,126.6072,11.218499999999999
2010-11-26,1937033.5,28,47.66,126.6692667,11.218499999999999
2010-12-03,1447916.29,28,43.33,126.7313333,11.218499999999999
2010-12-10,1466164.49,28,50.01,126.7934,11.218499999999999
2010-12-17,1510443.62,28,52.77,126.8794839,11.218499999999999
2010-12-24,2026026.39,28,52.02,126.9835806,11.218499999999999
2010-12-31,1090558.57,28,45.64,127.0876774,11.218499999999999
2011-01-07,1402902.47,28,37.64,127.1917742,11.218499999999999
2011-01-14,1098286.61,28,43.15,127.3009355,11.218499999999999
2011-01-21,1079669.11,28,53.53,127.4404839,11.218499999999999
2011-01-28,1127859.69,28,50.74,127.5800323,11.218499999999999
2011-02-04,1564897.32,28,45.14,127.7195806,11.218499999999999
2011-02-11,1397301.38,28,51.3,127.859129,11.218499999999999
2011-02-18,1514828.82,28,53.35,127.99525,11.218499999999999
2011-02-25,1311796.91,28,48.45,128.13,11.218499999999999
2011-03-04,1723736.91,28,51.72,128.26475,11.218499999999999
2011-03-11,1380836.35,28,57.75,128.3995,11.218499999999999
2011-03-18,1286413.71,28,64.21,128.5121935,11.218499999999999
2011-03-25,1201059.72,28,54.4,128.6160645,11.218499999999999
2011-04-01,1336838.41,28,63.63,128.7199355,11.218499999999999
2011-04-08,1414713.5,28,64.47,128.8238065,11.218499999999999
2011-04-15,1240126.07,28,57.63,128.9107333,11.218499999999999
2011-04-22,1297452.0,28,72.12,128.9553,11.218499999999999
2011-04-29,1222367.9,28,68.27,128.9998667,11.218499999999999
2011-05-06,1515890.38,28,68.4,129.0444333,11.218499999999999
2011-05-13,1253316.3,28,70.93,129.089,11.218499999999999
2011-05-20,1151282.31,28,66.59,129.0756774,11.218499999999999
2011-05-27,1160043.98,28,76.67,129.0623548,11.218499999999999
2011-06-03,1403779.25,28,71.81,129.0490323,11.218499999999999
2011-06-10,1339972.83,28,78.72,129.0357097,11.218499999999999
2011-06-17,1268503.49,28,86.84,129.0432,11.218499999999999
2011-06-24,1208809.34,28,88.95,129.0663,11.218499999999999
2011-07-01,1319054.57,28,89.85,129.0894,11.218499999999999
2011-07-08,1459655.85,28,89.9,129.1125,11.218499999999999
2011-07-15,1197373.13,28,88.1,129.1338387,11.218499999999999
2011-07-22,1165870.54,28,91.17,129.1507742,11.218499999999999
2011-07-29,1114530.29,28,93.29,129.1677097,11.218499999999999
2011-08-05,1523870.89,28,90.61,129.1846452,11.218499999999999
2011-08-12,1218764.94,28,91.04,129.2015806,11.218499999999999
2011-08-19,1200019.74,28,91.74,129.2405806,11.218499999999999
2011-08-26,1166479.51,28,94.61,129.2832581,11.218499999999999
2011-09-02,1468871.49,28,93.66,129.3259355,11.218499999999999
2011-09-09,1310087.0,28,88.0,129.3686129,11.218499999999999
2011-09-16,1159212.1,28,76.36,129.4306,11.218499999999999
